Year;WMI;Brand;ModelName;distinct_users;distinct_requests
2018;zar;ALFA ROMEO;33 [33 I.E. 8/16 VALV. (1990-1994)];5;6
2018;zar;ALFA ROMEO;75 [75 BZ 6 CILINDRI E TD (1988-1992)];1;1
2018;zar;ALFA ROMEO;BRERA COUPÈ [BRERA COUPE' (2005-2008)];1;2
2018;zar;ALFA ROMEO;GIULIETTA [GIULIETTA (2010-2013)];3;5
2018;zar;NOT FOUND;NOT FOUND;1;1
2018;zbn;NOT FOUND;NOT FOUND;87;146
2018;ZBP;NOT FOUND;NOT FOUND;1;3
2018;zbt;NOT FOUND;NOT FOUND;6;9
2018;zbv;NOT FOUND;NOT FOUND;1;1
2018;zcf;NOT FOUND;NOT FOUND;139;287
2018;ZCN;NOT FOUND;NOT FOUND;1;2
2018;zdc;NOT FOUND;NOT FOUND;2;2
2018;zdm;NOT FOUND;NOT FOUND;2;2
2018;ZDN;NOT FOUND;NOT FOUND;3;3
2018;ZEA;NOT FOUND;NOT FOUND;1;1
2018;ZF6;NOT FOUND;NOT FOUND;1;1
2018;ZFA;FIAT;500 [CINQUECENTO (1992-1998)];5;24
2018;ZFA;FIAT;BARCHETTA [BARCHETTA (1995-2004)];1;4
2018;ZFA;FIAT;BRAVA [BRAVA BZ/DS (1995-1998)];10;48
2018;ZFA;FIAT;BRAVA [BRAVA G.98 BZ/DS (1998-2001)];3;3
2018;zfa;FIAT;BRAVO [BRAVO BZ/DS (1995-1998)];4;6
2018;zfa;FIAT;COUPÈ [COUPE' GAMMA'96 (1996-2000)];2;2
2018;zfa;FIAT;CROMA [CROMA IE-IE TB. FL.90 (1990-1996)];3;16
2018;zfa;FIAT;MAREA-MARENGO [MAREA BENZINA (1996-1999)];6;10
2018;zfa;FIAT;MAREA-MARENGO [MAREA BZ GAMMA'99 (1999-2002)];2;2
2018;ZFA;FIAT;MULTIPLA [MULTIPLA (1998-2010)];2;7
2018;zfa;FIAT;PALIO [PALIO/WEEKEND EUROPA (1997-2002)];1;1
2018;ZFA;FIAT;PANDA [NUOVA PANDA (2003-2009)];38;148
2018;zfa;FIAT;PUNTO [GRANDE PUNTO (2005-2008)];15;25
2018;zfa;FIAT;PUNTO [PUNTO 55-60-75-90 (1993-1997)];13;30
2018;zfa;FIAT;PUNTO [PUNTO BZ (1999-2003)];10;20
2018;ZFA;FIAT;PUNTO [PUNTO BZ. GAMMA '97 (1997-1999)];1;1
2018;zfa;FIAT;STILO [STILO BZ/DS (2001-2003)];19;28
2018;zfa;FIAT;STILO [STILO F.L.L. 2003 (2003-2007)];3;4
2018;ZFA;FIAT;TEMPRA-MARENGO [TEMPRA 1370-1580 (1989-1993)];5;7
2018;zfa;FIAT;TEMPRA-MARENGO [TEMPRA 1750-2000 (1989-1993)];7;8
2018;zfa;FIAT;TEMPRA-MARENGO [TEMPRA MAQ.93 1370-1580 ('93-'96)];10;25
2018;zfa;FIAT;TIPO [TIPO 1100-1370-1580 (1987-1993)];12;18
2018;ZFA;FIAT;TIPO [TIPO MQ.93 1370-1580 (1993-1995)];2;7
2018;ZFA;FIAT;ULYSSE [ULYSSE (1994-2002)];7;7
2018;ZFA;FIAT;UNO [UNO MONDO (1995-2010)];1;2
2018;ZFA;FIAT;UNO [UNO R/89 900-1.0-1.1 (1989-1995)];7;15
2018;zfa;FIAT PROFESSIONAL;DOBLÒ [DOBLO (2000-2004)];2;2
2018;zfa;FIAT PROFESSIONAL;DOBLÒ [DOBLO MY. 2004 (2004-2005)];3;7
2018;ZFA;FIAT PROFESSIONAL;DOBLÒ [DOBLO REST. 2005 (2005-....)];12;26
2018;zfa;FIAT PROFESSIONAL;DOBLÒ [NUOVO DOBLO 2009 (2009-....)];2;2
2018;ZFA;FIAT PROFESSIONAL;DUCATO '94 [DUCATO '94 BENZINA (1994-2002)];6;11
2018;zfa;FIAT PROFESSIONAL;DUCATO '94 [DUCATO'94 DIESEL (1994-2002)];20;40
2018;ZFA;FIAT PROFESSIONAL;DUCATO R/90 [NUOVO DUCATO DS.R.90 (1990-1994)];7;7
2018;zfa;FIAT PROFESSIONAL;FIORINO - QUBO [FIORINO (1991-1993)];5;5
2018;zfa;FIAT PROFESSIONAL;FIORINO - QUBO [FIORINO RL (1993-2000)];4;5
2018;ZFA;FIAT PROFESSIONAL;NUOVO DUCATO [DUCATO RESTYL. BZ/DS (2001-2006)];10;33
2018;zfa;FIAT PROFESSIONAL;NUOVO DUCATO [NUOVO DUCATO 2006 (2006-2014)];31;105
2018;zfa;FIAT PROFESSIONAL;SCUDO [NUOVO SCUDO (2007-....)];2;5
2018;Zfa;FIAT PROFESSIONAL;SCUDO [SCUDO (1995-2004)];2;13
2018;zfa;NOT FOUND;NOT FOUND;46;92
2018;zff;NOT FOUND;NOT FOUND;11;18
2018;zfs;FIAT PROFESSIONAL;DUCATO '94 [DUCATO'94 DIESEL (1994-2002)];1;1
2018;zft;NOT FOUND;NOT FOUND;1;1
2018;ZG1;NOT FOUND;NOT FOUND;1;1
2018;zgf;NOT FOUND;NOT FOUND;1;2
2018;ZHK;NOT FOUND;NOT FOUND;1;2
2018;ZHL;NOT FOUND;NOT FOUND;1;1
2018;ZHN;NOT FOUND;NOT FOUND;1;1
2018;zhw;NOT FOUND;NOT FOUND;2;2
2018;zjn;NOT FOUND;NOT FOUND;1;2
2018;zla;LANCIA;DEDRA [DEDRA BENZINA (1989-1994)];6;10
2018;zla;LANCIA;KAPPA [KAPPA BZ 2000-2400 (1994-2001)];4;5
2018;ZLA;LANCIA;LYBRA [LYBRA BZ (1999-2005)];2;3
2018;zla;LANCIA;THEMA [THEMA BZ/DS R.88 (1988-1992)];1;1
2018;ZLA;NOT FOUND;NOT FOUND;1;1
2018;ZLB;NOT FOUND;NOT FOUND;1;1
2018;ZMZ;NOT FOUND;NOT FOUND;7;9
2018;zn1;NOT FOUND;NOT FOUND;2;2
2018;zn6;NOT FOUND;NOT FOUND;2;5
2018;zn8;NOT FOUND;NOT FOUND;3;4
2018;ZOX;NOT FOUND;NOT FOUND;1;1
2018;zoz;NOT FOUND;NOT FOUND;6;14
2018;ZS4;NOT FOUND;NOT FOUND;1;1
2018;ZS5;NOT FOUND;NOT FOUND;1;2
2018;ZSN;NOT FOUND;NOT FOUND;3;3
2018;zst;NOT FOUND;NOT FOUND;1;2
2018;ZT1;NOT FOUND;NOT FOUND;1;1
2018;zt2;NOT FOUND;NOT FOUND;1;1
2018;Zt3;NOT FOUND;NOT FOUND;1;1
2018;zta;NOT FOUND;NOT FOUND;1;2
2018;Ztd;NOT FOUND;NOT FOUND;1;1
2018;ZTM;NOT FOUND;NOT FOUND;1;2
2018;ZTN;NOT FOUND;NOT FOUND;1;1
2018;Ztz;NOT FOUND;NOT FOUND;1;1
2018;ZU4;NOT FOUND;NOT FOUND;1;1
2018;zva;NOT FOUND;NOT FOUND;2;3
2018;ZVW;NOT FOUND;NOT FOUND;1;1
2018;zw7;NOT FOUND;NOT FOUND;3;3
2018;ZW8;NOT FOUND;NOT FOUND;17;28
2018;zwb;NOT FOUND;NOT FOUND;5;7
2018;ZWW;NOT FOUND;NOT FOUND;1;1
2018;ZZG;NOT FOUND;NOT FOUND;1;1
2019;000;NOT FOUND;NOT FOUND;2;6
2019;003;NOT FOUND;NOT FOUND;1;2
2019;024;NOT FOUND;NOT FOUND;1;1
2019;030;NOT FOUND;NOT FOUND;1;1
2019;050;NOT FOUND;NOT FOUND;1;1
2019;05Y;NOT FOUND;NOT FOUND;1;1
2019;061;NOT FOUND;NOT FOUND;1;1
2019;086;NOT FOUND;NOT FOUND;1;1
2019;09W;NOT FOUND;NOT FOUND;1;1
2019;0DW;NOT FOUND;NOT FOUND;1;2
2019;0jf;NOT FOUND;NOT FOUND;1;1
2019;0JH;NOT FOUND;NOT FOUND;1;1
2019;0JT;NOT FOUND;NOT FOUND;1;2
2019;0NM;NOT FOUND;NOT FOUND;1;2
2019;0sb;NOT FOUND;NOT FOUND;1;1
2019;0sj;NOT FOUND;NOT FOUND;1;1
2019;0vf;NOT FOUND;NOT FOUND;1;1
2019;0x7;NOT FOUND;NOT FOUND;2;2
2019;0Z6;NOT FOUND;NOT FOUND;1;1
2019;102;NOT FOUND;NOT FOUND;1;1
2019;103;NOT FOUND;NOT FOUND;1;1
2019;104;NOT FOUND;NOT FOUND;1;2
2019;10K;NOT FOUND;NOT FOUND;1;1
2019;10w;NOT FOUND;NOT FOUND;1;1
2019;10y;NOT FOUND;NOT FOUND;1;2
2019;111;NOT FOUND;NOT FOUND;1;2
2019;11h;NOT FOUND;NOT FOUND;1;1
2019;11j;NOT FOUND;NOT FOUND;1;1
2019;11U;NOT FOUND;NOT FOUND;1;1
2019;137;NOT FOUND;NOT FOUND;3;3
2019;144;NOT FOUND;NOT FOUND;1;1
2019;14J;NOT FOUND;NOT FOUND;1;1
2019;15R;NOT FOUND;NOT FOUND;1;2
2019;16K;NOT FOUND;NOT FOUND;1;1
2019;16R;NOT FOUND;NOT FOUND;1;1
2019;173;NOT FOUND;NOT FOUND;1;1
2019;183;NOT FOUND;NOT FOUND;2;3
2019;187;NOT FOUND;NOT FOUND;1;1
2019;19u;NOT FOUND;NOT FOUND;19;39
2019;19V;NOT FOUND;NOT FOUND;1;1
2019;19x;HONDA;CIVIC;7;17
2019;19x;NOT FOUND;NOT FOUND;29;65
2019;19z;NOT FOUND;NOT FOUND;1;1
2019;1A4;CHRYSLER;RS - CARAVAN /  TOWN & COUNTRY;8;9
2019;1a4;NOT FOUND;NOT FOUND;1;1
2019;1a8;CHRYSLER;PT - CHRYSLER PT CRUISER;1;1
2019;1A8;CHRYSLER;RG - VOYAGER (GRAZ);3;5
2019;1b3;CHRYSLER;JA - BREEZE/ STRATUS/ CIRRUS;6;9
2019;1b3;CHRYSLER;JR - STRATUS/ SEBRING;72;128
2019;1B3;CHRYSLER;JS - AVENGER/ 200/ FLAVIA;16;27
2019;1B3;CHRYSLER;L -CONCORDE/ NEWYORKER/ LHS/ INTREPID/ VISION;1;1
2019;1b3;CHRYSLER;P -PASSENGER;7;9
2019;1b3;CHRYSLER;PL - NEON;21;89
2019;1B3;DODGE;PM - DODGE CALIBER;150;426
2019;1B3;DODGE;ZB - DODGE VIPER;1;1
2019;1b3;NOT FOUND;NOT FOUND;4;4
2019;1B4;CHRYSLER;NS - CARAVAN/ VOYAGER/ T&C/ LIMITED;6;11
2019;1B4;CHRYSLER;P -PASSENGER;3;11
2019;1b4;CHRYSLER;RS - CARAVAN /  TOWN & COUNTRY;25;44
2019;1b4;DODGE;DN - DURANGO;6;9
2019;1B7;RAM;BE - QUAD & CLUB CAB PICK-UP;2;4
2019;1b8;CHRYSLER;RS - CARAVAN /  TOWN & COUNTRY;1;1
2019;1ba;NOT FOUND;NOT FOUND;1;1
2019;1bb;NOT FOUND;NOT FOUND;1;1
2019;1bp;NOT FOUND;NOT FOUND;1;1
2019;1bw;NOT FOUND;NOT FOUND;1;1
2019;1bz;NOT FOUND;NOT FOUND;1;1
2019;1c3;CHRYSLER;JA - BREEZE/ STRATUS/ CIRRUS;24;48
2019;1C3;CHRYSLER;JR - STRATUS/ SEBRING;71;133
2019;1c3;CHRYSLER;JS - AVENGER/ 200/ FLAVIA;65;151
2019;1c3;CHRYSLER;L -CONCORDE/ NEWYORKER/ LHS/ INTREPID/ VISION;2;2
2019;1c3;CHRYSLER;LE - CHRYSLER 300 (STEYR);30;61
2019;1c3;CHRYSLER;LH - INTREPID/ CONCORDE/ 300M;24;57
2019;1c3;CHRYSLER;LX - CHRYSLER 300;24;80
2019;1c3;CHRYSLER;P -PASSENGER;58;119
2019;1C3;CHRYSLER;PL - NEON;23;32
2019;1c3;CHRYSLER;PT - CHRYSLER PT CRUISER;1;4
2019;1c3;CHRYSLER;UF - CHRYSLER 200;4;11
2019;1C3;CHRYSLER;ZH - CROSSFIRE;19;25
2019;1c3;NOT FOUND;NOT FOUND;8;14
2019;1c4;CHRYSLER;GS - VOYAGER (GRAZ);34;63
2019;1C4;CHRYSLER;P -PASSENGER;38;78
2019;1c4;CHRYSLER;RG - VOYAGER (GRAZ);2;2
2019;1C4;CHRYSLER;RS - CARAVAN /  TOWN & COUNTRY;14;22
2019;1c4;JEEP;JK - JEEP WRANGLER;9;15
2019;1c4;JEEP;KK - JEEP LIBERTY;3;8
2019;1c4;JEEP;KL - JEEP CHEROKEE;19;35
2019;1c4;JEEP;MK - JEEP COMPASS/ PATRIOT;40;113
2019;1C4;JEEP;WK - JEEP GRAND CHEROKEE;58;183
2019;1c4;NOT FOUND;NOT FOUND;44;91
2019;1c6;RAM;DS - RAM 1500 PICKUP;15;33
2019;1C8;CHRYSLER;LX - CHRYSLER 300;2;2
2019;1C8;CHRYSLER;PG - PT CRUISER (GRAZ);5;5
2019;1c8;CHRYSLER;PT - CHRYSLER PT CRUISER;26;60
2019;1c8;CHRYSLER;RG - VOYAGER (GRAZ);11;26
2019;1c8;CHRYSLER;RS - CARAVAN /  TOWN & COUNTRY;5;5
2019;1c8;NOT FOUND;NOT FOUND;2;2
2019;1ca;NOT FOUND;NOT FOUND;3;4
2019;1cb;NOT FOUND;NOT FOUND;2;2
2019;1ch;NOT FOUND;NOT FOUND;1;1
2019;1cn;NOT FOUND;NOT FOUND;1;2
2019;1d2;NOT FOUND;NOT FOUND;1;1
2019;1d3;RAM;DR - RAM 1500 PICKUP;2;4
2019;1d3;RAM;DS - RAM 1500 PICKUP;4;4
2019;1d4;CHRYSLER;RS - CARAVAN /  TOWN & COUNTRY;45;101
2019;1d4;DODGE;HB - DODGE DURANGO;3;3
2019;1d4;DODGE;KA - DODGE NITRO;1;1
2019;1d7;DODGE;AN - DAKOTA;2;7
2019;1D7;RAM;DR - RAM 1500 PICKUP;12;18
2019;1d7;RAM;DS - RAM 1500 PICKUP;10;21
2019;1D8;CHRYSLER;RT - CARAVAN /  TOWN & COUNTRY;1;2
2019;1d8;DODGE;HB - DODGE DURANGO;2;16
2019;1D8;DODGE;KA - DODGE NITRO;7;13
2019;1D8;NOT FOUND;NOT FOUND;1;1
2019;1e4;NOT FOUND;NOT FOUND;1;1
2019;1ea;NOT FOUND;NOT FOUND;1;1
2019;1en;NOT FOUND;NOT FOUND;1;1
2019;1ev;NOT FOUND;NOT FOUND;1;1
2019;1f1;NOT FOUND;NOT FOUND;13;31
2019;1f2;NOT FOUND;NOT FOUND;1;1
2019;1fa;FORD;Everest EU 2006-2009;1;2
2019;1fa;FORD;Everest/Endeavour EV 2003-2006;5;11
2019;1fa;FORD;Probe PA 1992-1997;7;10
2019;1fa;NOT FOUND;NOT FOUND;360;1146
2019;1FB;NOT FOUND;NOT FOUND;3;8
2019;1fd;FORD;Probe PA 1992-1997;20;40
2019;1FD;NOT FOUND;NOT FOUND;16;22
2019;1ff;NOT FOUND;NOT FOUND;1;1
2019;1FK;NOT FOUND;NOT FOUND;1;1
2019;1FM;FORD;Explorer EX 1992-2000;37;87
2019;1FM;FORD;Explorer TUB 2011-;77;229
2019;1fm;FORD;Maverick TM7 2007-;4;5
2019;1fm;NOT FOUND;NOT FOUND;499;1448
2019;1fn;NOT FOUND;NOT FOUND;2;2
2019;1fp;NOT FOUND;NOT FOUND;1;1
2019;1fs;NOT FOUND;NOT FOUND;1;1
2019;1FT;NOT FOUND;NOT FOUND;102;182
2019;1fz;NOT FOUND;NOT FOUND;1;1
2019;1g1;NOT FOUND;NOT FOUND;49;82
2019;1g2;NOT FOUND;NOT FOUND;7;12
2019;1g3;NOT FOUND;NOT FOUND;1;1
2019;1g4;NOT FOUND;NOT FOUND;5;8
2019;1G6;NOT FOUND;NOT FOUND;30;46
2019;1G8;NOT FOUND;NOT FOUND;9;13
2019;1gb;NOT FOUND;NOT FOUND;14;26
2019;1GC;NOT FOUND;NOT FOUND;11;14
2019;1gd;NOT FOUND;NOT FOUND;6;8
2019;1ge;NOT FOUND;NOT FOUND;1;3
2019;1GG;NOT FOUND;NOT FOUND;2;2
2019;1gh;NOT FOUND;NOT FOUND;1;1
2019;1GK;NOT FOUND;NOT FOUND;47;78
2019;1GM;NOT FOUND;NOT FOUND;24;40
2019;1gn;NOT FOUND;NOT FOUND;142;291
2019;1GR;NOT FOUND;NOT FOUND;1;1
2019;1GT;NOT FOUND;NOT FOUND;4;7
2019;1gv;NOT FOUND;NOT FOUND;2;3
2019;1GX;NOT FOUND;NOT FOUND;2;2
2019;1gy;NOT FOUND;NOT FOUND;181;495
2019;1h0;NOT FOUND;NOT FOUND;1;1
2019;1h4;NOT FOUND;NOT FOUND;4;4
2019;1h6;NOT FOUND;NOT FOUND;3;4
2019;1H8;NOT FOUND;NOT FOUND;1;1
2019;1HC;NOT FOUND;NOT FOUND;4;6
2019;1hf;NOT FOUND;NOT FOUND;2;3
2019;1hg;HONDA;ACCORD;136;372
2019;1hg;HONDA;ACCORD AERODECK;37;63
2019;1hg;HONDA;ACCORD COUPE;25;38
2019;1hg;HONDA;ACCORD WAGON;82;213
2019;1HG;HONDA;CIVIC;71;159
2019;1hg;HONDA;CIVIC COUPE;24;50
2019;1hg;NOT FOUND;NOT FOUND;337;1266
2019;1hj;NOT FOUND;NOT FOUND;5;9
2019;1HL;NOT FOUND;NOT FOUND;1;1
2019;1hm;NOT FOUND;NOT FOUND;1;2
2019;1hr;NOT FOUND;NOT FOUND;1;1
2019;1j1;NOT FOUND;NOT FOUND;1;1
2019;1j3;NOT FOUND;NOT FOUND;1;1
2019;1J4;JEEP;J -JEEP;132;341
2019;1J4;JEEP;JK - JEEP WRANGLER;12;38
2019;1j4;JEEP;KJ - JEEP LIBERTY;50;92
2019;1j4;JEEP;KK - JEEP LIBERTY;2;2
2019;1j4;JEEP;MK - JEEP COMPASS/ PATRIOT;4;9
2019;1j4;JEEP;TJ - JEEP WRANGLER;13;27
2019;1J4;JEEP;WG - GRAND CHEROKEE (STEYR);16;32
2019;1j4;JEEP;WJ - JEEP GRAND CHEROKEE;103;329
2019;1J4;JEEP;WK - JEEP GRAND CHEROKEE;57;111
2019;1J4;JEEP;XJ - JEEP CHEROKEE;22;39
2019;1j4;JEEP;ZG - GRAND CHEROKEE (STEYR);27;51
2019;1j4;JEEP;ZJ - GRAND CHEROKEE;6;13
2019;1j4;NOT FOUND;NOT FOUND;9;15
2019;1J6;NOT FOUND;NOT FOUND;1;1
2019;1j8;JEEP;JK - JEEP WRANGLER;3;7
2019;1j8;JEEP;KJ - JEEP LIBERTY;20;32
2019;1J8;JEEP;KK - JEEP LIBERTY;7;15
2019;1J8;JEEP;MK - JEEP COMPASS/ PATRIOT;23;41
2019;1J8;JEEP;WG - GRAND CHEROKEE (STEYR);68;147
2019;1J8;JEEP;WH - JEEP GRAND CHEROKEE (STEYR);44;81
2019;1j8;JEEP;WJ - JEEP GRAND CHEROKEE;8;14
2019;1J8;JEEP;WK - JEEP GRAND CHEROKEE;45;110
2019;1j8;JEEP;XH - JEEP COMMANDER (STEYR);11;29
2019;1j8;JEEP;XK - JEEP COMMANDER;5;8
2019;1j8;NOT FOUND;NOT FOUND;4;4
2019;1j9;NOT FOUND;NOT FOUND;1;1
2019;1ja;NOT FOUND;NOT FOUND;3;3
2019;1jb;NOT FOUND;NOT FOUND;7;7
2019;1JC;NOT FOUND;NOT FOUND;3;4
2019;1je;NOT FOUND;NOT FOUND;4;5
2019;1JF;NOT FOUND;NOT FOUND;5;7
2019;1jg;NOT FOUND;NOT FOUND;3;3
2019;1jk;NOT FOUND;NOT FOUND;2;2
2019;1JM;NOT FOUND;NOT FOUND;1;1
2019;1jn;NOT FOUND;NOT FOUND;1;1
2019;1jt;NOT FOUND;NOT FOUND;2;26
2019;1jy;NOT FOUND;NOT FOUND;1;5
2019;1k6;NOT FOUND;NOT FOUND;1;1
2019;1kl;NOT FOUND;NOT FOUND;2;2
2019;1L1;NOT FOUND;NOT FOUND;22;49
2019;1l4;NOT FOUND;NOT FOUND;1;1
2019;1Li;NOT FOUND;NOT FOUND;1;2
2019;1ln;NOT FOUND;NOT FOUND;9;15
2019;1m4;NOT FOUND;NOT FOUND;3;3
2019;1MB;NOT FOUND;NOT FOUND;2;2
2019;1me;NOT FOUND;NOT FOUND;16;25
2019;1mf;NOT FOUND;NOT FOUND;2;2
2019;1MR;NOT FOUND;NOT FOUND;1;1
2019;1MX;NOT FOUND;NOT FOUND;3;3
2019;1my;NOT FOUND;NOT FOUND;1;1
2019;1MZ;NOT FOUND;NOT FOUND;5;10
2019;1n1;NOT FOUND;NOT FOUND;8;11
2019;1N3;NOT FOUND;NOT FOUND;1;1
2019;1n4;NISSAN;ALTIMA;531;2373
2019;1N4;NISSAN;ALTIMA HYBRID;2;2
2019;1n4;NISSAN;LEAF;3;3
2019;1n4;NISSAN;MAXIMA;108;255
2019;1n4;NISSAN;STANZA ALTIMA;7;9
2019;1n4;NOT FOUND;NOT FOUND;57;100
2019;1n5;NOT FOUND;NOT FOUND;1;1
2019;1n6;NISSAN;FRONTIER;31;56
2019;1N6;NISSAN;TITAN;61;150
2019;1n6;NOT FOUND;NOT FOUND;3;4
2019;1N8;NOT FOUND;NOT FOUND;1;1
2019;1NA;NOT FOUND;NOT FOUND;9;12
2019;1nb;NOT FOUND;NOT FOUND;3;4
2019;1ND;NOT FOUND;NOT FOUND;1;2
2019;1ne;NOT FOUND;NOT FOUND;1;1
2019;1ng;NOT FOUND;NOT FOUND;1;1
2019;1NH;NOT FOUND;NOT FOUND;1;2
2019;1NK;NOT FOUND;NOT FOUND;1;1
2019;1NN;NOT FOUND;NOT FOUND;2;2
2019;1nx;NOT FOUND;NOT FOUND;19;28
2019;1nx;TOYOTA;COROLLA;415;1401
2019;1NX;TOYOTA;COROLLA  SED;41;68
2019;1nx;TOYOTA;COROLLA/MATRIX;283;763
2019;1nz;NOT FOUND;NOT FOUND;5;12
2019;1p1;NOT FOUND;NOT FOUND;1;1
2019;1p3;CHRYSLER;P -PASSENGER;2;2
2019;1P3;CHRYSLER;PL - NEON;1;2
2019;1p4;CHRYSLER;P -PASSENGER;4;4
2019;1PB;NOT FOUND;NOT FOUND;1;1
2019;1QT;NOT FOUND;NOT FOUND;1;1
2019;1qv;NOT FOUND;NOT FOUND;1;1
2019;1s3;NOT FOUND;NOT FOUND;1;1
2019;1s4;NOT FOUND;NOT FOUND;1;3
2019;1sa;NOT FOUND;NOT FOUND;1;1
2019;1SB;NOT FOUND;NOT FOUND;2;4
2019;1SJ;NOT FOUND;NOT FOUND;2;3
2019;1SK;NOT FOUND;NOT FOUND;1;1
2019;1T1;NOT FOUND;NOT FOUND;7;11
2019;1t3;NOT FOUND;NOT FOUND;1;1
2019;1t4;NOT FOUND;NOT FOUND;1;2
2019;1TD;NOT FOUND;NOT FOUND;2;7
2019;1te;NOT FOUND;NOT FOUND;2;3
2019;1TH;NOT FOUND;NOT FOUND;1;2
2019;1TM;NOT FOUND;NOT FOUND;1;2
2019;1tv;NOT FOUND;NOT FOUND;1;1
2019;1u1;NOT FOUND;NOT FOUND;1;1
2019;1UA;NOT FOUND;NOT FOUND;1;1
2019;1uv;NOT FOUND;NOT FOUND;5;12
2019;1uW;NOT FOUND;NOT FOUND;1;1
2019;1vm;NOT FOUND;NOT FOUND;1;3
2019;1vv;NOT FOUND;NOT FOUND;4;6
2019;1vw;NOT FOUND;NOT FOUND;16;36
2019;1VW;VOLKSWAGEN;Passat;62;145
2019;1VY;NOT FOUND;NOT FOUND;6;9
2019;1VZ;NOT FOUND;NOT FOUND;1;1
2019;1WV;NOT FOUND;NOT FOUND;1;1
2019;1XK;NOT FOUND;NOT FOUND;1;1
2019;1xw;NOT FOUND;NOT FOUND;1;3
2019;1y1;NOT FOUND;NOT FOUND;1;5
2019;1yb;NOT FOUND;NOT FOUND;1;1
2019;1yf;NOT FOUND;NOT FOUND;2;2
2019;1yg;NOT FOUND;NOT FOUND;3;4
2019;1yu;NOT FOUND;NOT FOUND;4;6
2019;1yv;MAZDA;626;122;246
2019;1yv;MAZDA;626(CANADA ONLY);7;12
2019;1yv;MAZDA;MAZDA6;502;1892
2019;1YV;MAZDA;MAZDA6 ULTRA;4;5
2019;1yv;NOT FOUND;NOT FOUND;48;95
2019;1yy;NOT FOUND;NOT FOUND;3;3
2019;1yz;MAZDA;626;55;102
2019;1YZ;NOT FOUND;NOT FOUND;2;2
2019;1ZV;NOT FOUND;NOT FOUND;47;95
2019;1zw;NOT FOUND;NOT FOUND;4;10
2019;200;NOT FOUND;NOT FOUND;1;1
2019;204;NOT FOUND;NOT FOUND;1;1
2019;20H;NOT FOUND;NOT FOUND;1;1
2019;211;NOT FOUND;NOT FOUND;1;1
2019;212;NOT FOUND;NOT FOUND;1;2
2019;22s;NOT FOUND;NOT FOUND;2;3
2019;22t;NOT FOUND;NOT FOUND;3;3
2019;232;NOT FOUND;NOT FOUND;1;2
2019;236;NOT FOUND;NOT FOUND;1;1
2019;238;NOT FOUND;NOT FOUND;1;1
2019;242;NOT FOUND;NOT FOUND;1;1
2019;244;NOT FOUND;NOT FOUND;1;1
2019;253;NOT FOUND;NOT FOUND;2;3
2019;257;NOT FOUND;NOT FOUND;1;2
2019;25Y;NOT FOUND;NOT FOUND;1;1
2019;262;NOT FOUND;NOT FOUND;1;1
2019;26f;NOT FOUND;NOT FOUND;1;1
2019;272;NOT FOUND;NOT FOUND;1;3
2019;273;NOT FOUND;NOT FOUND;1;1
2019;27h;NOT FOUND;NOT FOUND;1;1
2019;27S;NOT FOUND;NOT FOUND;1;1
2019;27x;NOT FOUND;NOT FOUND;1;1
2019;284;NOT FOUND;NOT FOUND;1;4
2019;289;NOT FOUND;NOT FOUND;1;1
2019;28n;NOT FOUND;NOT FOUND;4;10
2019;28t;NOT FOUND;NOT FOUND;1;2
2019;294;NOT FOUND;NOT FOUND;9;12
2019;295;NOT FOUND;NOT FOUND;1;1
2019;2a4;CHRYSLER;CS - PACIFICA;2;5
2019;2a4;CHRYSLER;RS - CARAVAN /  TOWN & COUNTRY;1;3
2019;2a8;CHRYSLER;CS - PACIFICA;4;10
2019;2a8;CHRYSLER;RT - CARAVAN /  TOWN & COUNTRY;1;1
2019;2ab;NOT FOUND;NOT FOUND;1;1
2019;2AX;NOT FOUND;NOT FOUND;1;1
2019;2B3;CHRYSLER;L -CONCORDE/ NEWYORKER/ LHS/ INTREPID/ VISION;8;11
2019;2b3;CHRYSLER;LH - INTREPID/ CONCORDE/ 300M;26;48
2019;2B3;CHRYSLER;LX - CHRYSLER 300;23;40
2019;2b3;DODGE;LC - DODGE CHALLENGER;6;9
2019;2B3;NOT FOUND;NOT FOUND;1;2
2019;2b4;CHRYSLER;NS - CARAVAN/ VOYAGER/ T&C/ LIMITED;25;50
2019;2B4;CHRYSLER;P -PASSENGER;17;31
2019;2b4;CHRYSLER;RS - CARAVAN /  TOWN & COUNTRY;1;1
2019;2B6;RAM;AB - VAN/ WAGON - FULL SIZE;3;11
2019;2b6;RAM;T -TRUCK;1;1
2019;2be;NOT FOUND;NOT FOUND;1;1
2019;2bk;NOT FOUND;NOT FOUND;1;1
2019;2bv;NOT FOUND;NOT FOUND;1;1
2019;2c1;NOT FOUND;NOT FOUND;1;4
2019;2c2;NOT FOUND;NOT FOUND;2;2
2019;2c3;CHRYSLER;JS - AVENGER/ 200/ FLAVIA;1;1
2019;2C3;CHRYSLER;L -CONCORDE/ NEWYORKER/ LHS/ INTREPID/ VISION;3;3
2019;2c3;CHRYSLER;LH - INTREPID/ CONCORDE/ 300M;17;56
2019;2C3;CHRYSLER;LX - CHRYSLER 300;200;536
2019;2C3;DODGE;LC - DODGE CHALLENGER;9;13
2019;2c3;DODGE;LD - DODGE CHARGER;5;15
2019;2C3;NOT FOUND;NOT FOUND;3;4
2019;2c4;CHRYSLER;CS - PACIFICA;2;3
